State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge
KY,172,415,343-5347,no,no,0,172.5,85,29.329999923706055,253.10000610351562,71,21.510000228881836,221.60000610351562,113,9.970000267028809,5.900000095367432,6,1.590000033378601
NM,107,415,407-2259,no,no,0,222.3000030517578,101,37.790000915527344,286,111,24.309999465942383,249.39999389648438,117,11.220000267028809,12.100000381469727,4,3.2699999809265137
DE,133,510,333-2906,no,no,0,245.8000030517578,102,41.790000915527344,264.70001220703125,90,22.5,111.69999694824219,103,5.03000020980835,11.199999809265137,7,3.0199999809265137
OH,133,408,379-1720,yes,no,0,254.6999969482422,103,43.29999923706055,252.1999969482422,80,21.440000534057617,178.10000610351562,103,8.010000228881836,8,3,2.1600000858306885
TN,94,408,368-3117,yes,no,0,170.10000610351562,113,28.920000076293945,271.79998779296875,94,23.100000381469727,110.69999694824219,78,4.980000019073486,8.699999809265137,4,2.3499999046325684
MA,69,510,352-5000,no,no,0,195.10000610351562,91,33.16999816894531,261.5,57,22.229999542236328,203.8000030517578,90,9.170000076293945,11.399999618530273,5,3.0799999237060547
TX,119,510,361-2349,no,no,0,81.9000015258789,75,13.920000076293945,253.8000030517578,114,21.56999969482422,213.10000610351562,125,9.59000015258789,8.899999618530273,1,2.4000000953674316
NH,142,408,383-2901,yes,yes,25,191.10000610351562,109,32.4900016784668,149.60000610351562,120,12.720000267028809,227.8000030517578,60,10.25,9.800000190734863,3,2.6500000953674316
MD,123,408,369-7049,no,no,0,206.89999389648438,115,35.16999816894531,224.39999389648438,86,19.06999969482422,197.39999389648438,60,8.880000114440918,8.300000190734863,2,2.240000009536743
MS,101,408,387-5533,no,no,0,239,156,40.630001068115234,273,106,23.209999084472656,278.20001220703125,93,12.520000457763672,13.5,8,3.6500000953674316
AZ,43,415,362-3660,no,no,0,179.3000030517578,97,30.479999542236328,252.6999969482422,126,21.479999542236328,227.5,114,10.239999771118164,8,5,2.1600000858306885
IN,69,408,357-3577,no,no,0,185.3000030517578,91,31.5,219.10000610351562,88,18.6200008392334,243.60000610351562,107,10.960000038146973,5.5,5,1.4900000095367432
NY,15,510,394-3312,yes,no,0,141.39999389648438,80,24.040000915527344,123.9000015258789,76,10.529999732971191,323.5,88,14.5600004196167,8.100000381469727,3,2.190000057220459
WI,107,510,395-8330,no,yes,25,248.60000610351562,91,42.2599983215332,119.30000305175781,115,10.140000343322754,194.3000030517578,83,8.739999771118164,12,1,3.240000009536743
KY,39,415,359-4336,no,no,0,295.3999938964844,126,50.220001220703125,232.10000610351562,117,19.729999542236328,204.39999389648438,123,9.199999809265137,11.5,2,3.109999895095825
TX,92,510,336-9901,no,no,0,139.8000030517578,98,23.770000457763672,174.89999389648438,143,14.869999885559082,201.60000610351562,135,9.069999694824219,9.399999618530273,7,2.5399999618530273
CT,56,415,406-3069,no,no,0,162.3000030517578,99,27.59000015258789,149.10000610351562,78,12.670000076293945,255.5,115,11.5,14.800000190734863,1,4
HI,132,408,361-8113,yes,yes,33,200.3000030517578,75,34.04999923706055,226.60000610351562,67,19.260000228881836,198.8000030517578,91,8.949999809265137,12.899999618530273,3,3.4800000190734863
SC,140,510,347-9769,no,yes,28,157.10000610351562,77,26.709999084472656,172.39999389648438,97,14.649999618530273,184.5,94,8.300000190734863,11.100000381469727,9,3
SD,27,408,378-4557,no,no,0,236.6999969482422,110,40.2400016784668,231.89999389648438,92,19.709999084472656,164.6999969482422,85,7.409999847412109,12.699999809265137,6,3.430000066757202
OK,105,510,405-4109,yes,yes,28,156.10000610351562,89,26.540000915527344,107.0999984741211,114,9.100000381469727,167.6999969482422,95,7.550000190734863,14.699999809265137,3,3.9700000286102295
WA,117,408,381-2498,no,no,0,191.10000610351562,93,32.4900016784668,282.79998779296875,56,24.040000915527344,84.80000305175781,118,3.819999933242798,12,4,3.240000009536743
SD,91,415,357-5696,no,no,0,153,123,26.010000228881836,141.10000610351562,127,11.989999771118164,171.5,76,7.71999979019165,10.300000190734863,15,2.7799999713897705
OH,135,415,412-2947,no,no,0,218.8000030517578,123,37.20000076293945,242.8000030517578,64,20.639999389648438,85.80000305175781,80,3.859999895095825,10.300000190734863,3,2.7799999713897705
VA,146,415,363-3571,no,no,0,205.39999389648438,101,34.91999816894531,134.89999389648438,77,11.470000267028809,310.5,83,13.970000267028809,10.300000190734863,2,2.7799999713897705
NM,68,408,396-7091,no,no,0,131.60000610351562,89,22.3700008392334,137,109,11.649999618530273,256.29998779296875,107,11.529999732971191,10.199999809265137,5,2.75
HI,86,408,398-3004,no,yes,21,197.89999389648438,99,33.63999938964844,165.60000610351562,100,14.079999923706055,208,120,9.359999656677246,10.100000381469727,9,2.7300000190734863
OH,86,415,356-3448,no,yes,29,225.39999389648438,79,38.31999969482422,187.10000610351562,112,15.899999618530273,281.1000061035156,112,12.649999618530273,12.899999618530273,3,3.4800000190734863
MO,132,408,412-9190,no,no,0,206.1999969482422,100,35.04999923706055,211.1999969482422,118,17.950000762939453,196.1999969482422,122,8.829999923706055,10.199999809265137,6,2.75
NJ,93,510,384-5632,yes,yes,38,225.6999969482422,117,38.369998931884766,119.5999984741211,122,10.170000076293945,193.1999969482422,125,8.6899995803833,14,7,3.7799999713897705
NY,61,415,343-9645,no,no,0,197.6999969482422,118,33.61000061035156,152.1999969482422,96,12.9399995803833,221,93,9.949999809265137,7,3,1.8899999856948853
NE,88,408,396-2187,no,yes,28,190.60000610351562,104,32.400001525878906,237.3000030517578,105,20.170000076293945,211.60000610351562,116,9.520000457763672,9.800000190734863,1,2.6500000953674316
VT,195,415,377-7843,no,yes,36,231.6999969482422,110,39.38999938964844,225.10000610351562,88,19.1299991607666,201.6999969482422,89,9.079999923706055,12.100000381469727,2,3.2699999809265137
NM,182,415,382-7999,no,no,0,69.0999984741211,114,11.75,230.3000030517578,109,19.579999923706055,256.70001220703125,96,11.550000190734863,6.5,4,1.7599999904632568
CO,118,408,328-1222,no,no,0,188.8000030517578,60,32.099998474121094,217.39999389648438,64,18.479999542236328,220.10000610351562,100,9.899999618530273,8.199999809265137,7,2.2100000381469727
UT,61,408,335-9726,no,yes,25,163.6999969482422,78,27.829999923706055,113.19999694824219,112,9.619999885559082,134.10000610351562,118,6.03000020980835,9.899999618530273,3,2.6700000762939453
WV,172,415,357-3709,no,no,0,211.6999969482422,100,35.9900016784668,198.6999969482422,101,16.889999389648438,301.70001220703125,136,13.579999923706055,6.5,9,1.7599999904632568
ND,177,408,384-9033,no,no,0,189.5,99,32.220001220703125,176.3000030517578,117,14.989999771118164,225.89999389648438,112,10.170000076293945,14.199999809265137,2,3.8299999237060547
WA,100,408,382-4932,no,no,0,70.80000305175781,94,12.039999961853027,215.60000610351562,102,18.329999923706055,230.8000030517578,125,10.390000343322754,9.5,1,2.569999933242798
NM,67,415,404-7518,no,no,0,215.5,102,36.63999938964844,190.6999969482422,95,16.209999084472656,214.5,106,9.649999618530273,8.600000381469727,6,2.319999933242798
GA,71,415,391-7166,no,no,0,258.3999938964844,132,43.93000030517578,126.80000305175781,119,10.779999732971191,182.39999389648438,87,8.210000038146973,9.699999809265137,8,2.619999885559082
HI,134,408,370-9000,no,no,0,242.39999389648438,126,41.209999084472656,152.89999389648438,115,13,318.29998779296875,115,14.319999694824219,11.800000190734863,6,3.190000057220459
ME,39,408,366-5640,no,no,0,154.10000610351562,104,26.200000762939453,204.1999969482422,112,17.360000610351562,196.1999969482422,92,8.829999923706055,9.800000190734863,4,2.6500000953674316
WY,70,415,365-6205,no,no,0,175.39999389648438,130,29.81999969482422,159.5,130,13.5600004196167,260.6000061035156,96,11.729999542236328,11.600000381469727,4,3.130000114440918
RI,17,415,396-9656,no,no,0,161.5,123,27.459999084472656,214.1999969482422,81,18.209999084472656,315,106,14.180000305175781,8.600000381469727,5,2.319999933242798
MD,108,415,375-2184,yes,yes,42,130.10000610351562,90,22.1200008392334,167,128,14.199999809265137,244.6999969482422,80,11.010000228881836,13.600000381469727,5,3.6700000762939453
IN,100,415,364-2166,no,yes,33,218.6999969482422,104,37.18000030517578,155,144,13.180000305175781,99,117,4.460000038146973,12.100000381469727,4,3.2699999809265137
OR,155,408,414-4741,no,yes,30,128.5,86,21.850000381469727,188.39999389648438,91,16.010000228881836,254.39999389648438,85,11.449999809265137,6.800000190734863,6,1.840000033378601
AZ,113,510,403-9719,no,no,0,128.6999969482422,100,21.8799991607666,227.10000610351562,67,19.299999237060547,178.10000610351562,135,8.010000228881836,9.199999809265137,4,2.4800000190734863
WI,123,415,371-8452,no,no,0,172.1999969482422,92,29.270000457763672,162.60000610351562,76,13.819999694824219,250.3000030517578,101,11.260000228881836,8.699999809265137,4,2.3499999046325684
MO,42,415,410-5250,no,no,0,184.5,98,31.3700008392334,200.5,93,17.040000915527344,279.20001220703125,91,12.5600004196167,8.800000190734863,3,2.380000114440918
NV,125,510,336-1574,no,no,0,168.60000610351562,99,28.65999984741211,175.60000610351562,107,14.930000305175781,243.3000030517578,92,10.949999809265137,10.899999618530273,7,2.940000057220459
HI,131,415,406-8324,no,yes,30,174,118,29.579999923706055,205.3000030517578,81,17.450000762939453,218.1999969482422,90,9.819999694824219,6.699999809265137,3,1.809999942779541
WA,107,415,411-7110,no,no,0,230.39999389648438,65,39.16999816894531,257.3999938964844,80,21.8799991607666,107.30000305175781,88,4.829999923706055,8.5,3,2.299999952316284
IL,48,408,341-9907,no,no,0,198.1999969482422,73,33.689998626708984,202.8000030517578,115,17.239999771118164,146.39999389648438,73,6.590000152587891,5.099999904632568,5,1.3799999952316284
MI,126,415,394-3048,yes,yes,26,129.3000030517578,123,21.979999542236328,176.5,114,15,154.5,102,6.949999809265137,9.600000381469727,7,2.5899999141693115
WA,137,408,357-3187,no,no,0,208.8000030517578,120,35.5,225.3000030517578,100,19.149999618530273,221.60000610351562,130,9.970000267028809,11.100000381469727,5,3
ND,71,510,373-8483,no,no,0,238,82,40.459999084472656,278.5,94,23.670000076293945,193.10000610351562,134,8.6899995803833,11.800000190734863,10,3.190000057220459
NE,139,415,375-9930,no,no,0,211.10000610351562,103,35.88999938964844,206.89999389648438,108,17.59000015258789,193.89999389648438,70,8.729999542236328,5.599999904632568,4,1.5099999904632568
KY,147,408,396-2945,no,no,0,212.8000030517578,79,36.18000030517578,204.10000610351562,91,17.350000381469727,156.1999969482422,113,7.03000020980835,10.199999809265137,2,2.75
NY,60,510,328-4231,no,yes,31,191.8000030517578,75,32.61000061035156,267.79998779296875,135,22.760000228881836,200.5,62,9.020000457763672,12.800000190734863,3,3.4600000381469727
TX,38,510,413-9055,no,no,0,149,92,25.329999923706055,49.20000076293945,78,4.179999828338623,163.3000030517578,93,7.349999904632568,13.899999618530273,11,3.75
DE,63,408,363-8755,no,no,0,117.0999984741211,118,19.90999984741211,249.60000610351562,90,21.219999313354492,162.1999969482422,84,7.300000190734863,11.100000381469727,4,3
NM,94,415,388-8891,no,no,0,108,79,18.360000610351562,241.89999389648438,152,20.559999465942383,252.10000610351562,92,11.34000015258789,10.399999618530273,3,2.809999942779541
MS,158,510,411-3578,no,no,0,175.89999389648438,105,29.899999618530273,188.3000030517578,88,16.010000228881836,188.3000030517578,98,8.470000267028809,11,6,2.9700000286102295
NY,139,510,399-7268,no,no,0,236.60000610351562,109,40.220001220703125,169.89999389648438,107,14.4399995803833,212.3000030517578,118,9.550000190734863,11.100000381469727,2,3
NE,77,415,350-1532,no,no,0,169.39999389648438,102,28.799999237060547,184.89999389648438,144,15.720000267028809,234.3000030517578,89,10.539999961853027,2,7,0.5400000214576721
KY,72,408,407-9290,no,no,0,177.10000610351562,97,30.110000610351562,184.6999969482422,105,15.699999809265137,174.10000610351562,94,7.829999923706055,8,6,2.1600000858306885
SD,52,510,358-6672,no,yes,20,133.3000030517578,63,22.65999984741211,184.10000610351562,123,15.649999618530273,272.8999938964844,107,12.279999732971191,13.5,2,3.6500000953674316
VA,103,510,393-4621,no,no,0,167.8000030517578,121,28.530000686645508,212.89999389648438,123,18.100000381469727,208.1999969482422,73,9.369999885559082,13,3,3.509999990463257
KS,74,415,336-7357,no,yes,32,174.60000610351562,107,29.68000030517578,310.6000061035156,115,26.399999618530273,234.6999969482422,92,10.5600004196167,9,4,2.430000066757202
ND,124,415,351-1466,no,no,0,150.3000030517578,101,25.549999237060547,255.89999389648438,112,21.75,136.6999969482422,62,6.150000095367432,12.5,4,3.380000114440918
CO,85,510,394-6668,no,yes,21,283.20001220703125,110,48.13999938964844,239.6999969482422,108,20.3700008392334,149.5,80,6.730000019073486,6.300000190734863,1,1.7000000476837158
KY,113,408,403-2673,no,yes,20,157.8000030517578,83,26.829999923706055,161.5,56,13.729999542236328,271.5,100,12.220000267028809,8.699999809265137,2,2.3499999046325684
WA,71,408,355-1735,no,no,0,141.1999969482422,132,24,149.10000610351562,90,12.670000076293945,171.39999389648438,72,7.710000038146973,7,2,1.8899999856948853
NV,177,415,416-7679,no,yes,27,230.1999969482422,106,39.130001068115234,196.10000610351562,78,16.670000076293945,215.39999389648438,108,9.6899995803833,10.399999618530273,2,2.809999942779541
SC,49,415,340-4972,yes,no,0,237.8000030517578,92,40.43000030517578,208.89999389648438,119,17.760000228881836,167.8000030517578,86,7.550000190734863,15.600000381469727,6,4.210000038146973
RI,106,510,417-4826,yes,no,0,204,84,34.68000030517578,168.5,61,14.319999694824219,164,102,7.380000114440918,13.300000190734863,3,3.5899999141693115
KY,43,408,417-6683,no,no,0,177.1999969482422,93,30.1200008392334,142.60000610351562,60,12.119999885559082,314.1000061035156,144,14.130000114440918,12.699999809265137,2,3.430000066757202
SC,114,510,364-9425,no,yes,4,141.3000030517578,96,24.020000457763672,230.39999389648438,88,19.579999923706055,223.6999969482422,85,10.069999694824219,9.399999618530273,3,2.5399999618530273
AK,59,408,416-1845,no,no,0,159.5,96,27.1200008392334,167.1999969482422,123,14.210000038146973,138.60000610351562,106,6.239999771118164,10.199999809265137,4,2.75
AZ,59,408,385-9657,no,no,0,150.1999969482422,70,25.530000686645508,185.6999969482422,98,15.779999732971191,212.5,128,9.5600004196167,12.100000381469727,2,3.2699999809265137
MT,124,415,420-5652,no,yes,30,144.5,35,24.56999969482422,262.29998779296875,101,22.299999237060547,226.5,82,10.1899995803833,12,7,3.240000009536743
DE,99,415,415-1141,no,no,0,140.6999969482422,88,23.920000076293945,210.89999389648438,98,17.93000030517578,229.89999389648438,125,10.350000381469727,12.399999618530273,4,3.3499999046325684
MA,81,510,403-4200,no,no,0,220.8000030517578,77,37.540000915527344,148.5,87,12.619999885559082,183.89999389648438,100,8.279999732971191,7.599999904632568,3,2.049999952316284
MD,84,510,369-2899,no,no,0,169.5,96,28.81999969482422,157.60000610351562,94,13.399999618530273,98.19999694824219,70,4.420000076293945,10.600000381469727,7,2.859999895095825
NV,118,510,381-1026,no,yes,35,256.29998779296875,119,43.56999969482422,258.1000061035156,91,21.940000534057617,215.5,130,9.699999809265137,11.699999809265137,1,3.1600000858306885
CO,89,415,388-8722,no,no,0,179.6999969482422,128,30.549999237060547,299.79998779296875,92,25.479999542236328,185.3000030517578,120,8.34000015258789,7.599999904632568,3,2.049999952316284
KS,93,415,418-3135,no,no,0,266,120,45.220001220703125,130.10000610351562,84,11.0600004196167,165.8000030517578,63,7.460000038146973,13.100000381469727,6,3.5399999618530273
TX,73,408,340-8323,no,no,0,286.3999938964844,109,48.689998626708984,178.1999969482422,67,15.149999618530273,214.1999969482422,152,9.640000343322754,10.699999809265137,14,2.890000104904175
NY,156,408,337-6851,no,no,0,174.3000030517578,95,29.6299991607666,186.60000610351562,128,15.859999656677246,258.20001220703125,105,11.619999885559082,12.899999618530273,5,3.4800000190734863
OR,33,415,344-5973,yes,no,0,190.60000610351562,100,32.400001525878906,161.6999969482422,104,13.739999771118164,189.89999389648438,136,8.550000190734863,13,6,3.509999990463257
NY,119,415,343-1458,no,no,0,133.39999389648438,102,22.68000030517578,204.60000610351562,71,17.389999389648438,196.89999389648438,103,8.859999656677246,11.100000381469727,7,3
AR,91,510,415-4875,no,yes,27,204.60000610351562,96,34.779998779296875,136,93,11.5600004196167,210.5,82,9.470000267028809,6.599999904632568,2,1.7799999713897705
OK,86,415,395-3852,no,yes,33,253.10000610351562,112,43.029998779296875,210.10000610351562,94,17.860000610351562,95,98,4.269999980926514,11.899999618530273,4,3.2100000381469727
TX,82,415,358-7914,no,no,0,130,110,22.100000381469727,185.3000030517578,88,15.75,178.6999969482422,105,8.039999961853027,8.300000190734863,4,2.240000009536743
NC,89,408,332-6958,no,no,0,105.9000015258789,151,18,189.60000610351562,142,16.1200008392334,170.89999389648438,67,7.690000057220459,12.699999809265137,7,3.430000066757202
IL,134,408,382-9447,no,no,0,183.8000030517578,111,31.25,123.5,92,10.5,160.6999969482422,105,7.230000019073486,6.099999904632568,2,1.649999976158142
